"obs","time...2","elapsed","date","hhmmss...5","averaging","Leaf_position","Scientist","Site","Species","Tree_Identifier","Leaf_number","Data_point","TIME...14","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd.dt","aVc","Edyn","Hr","Hs","dHs.dt","aVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME...64","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","X.U.0394.Pcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","X.U.0394.CO2","CO2_s_d","CO2_r_d","X.U.0394.H2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time...110","hhmmss...111","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_.","Flow_.","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","Data_QC","fourlettercode","SciName","k67.id","unique"
792,1659967963,3714.1,"20220808 10:12:42","10:12:42",1,5,"Charlie","walkup_tower","Tachi","1",1,"Traditional",1659967955,0.003056634,3.056634,23.19559,968.5128,689.2561,68.4935,96.2441,0.1510404,2.916065,0.1468249,0.09213452,321.5164,32.11487,31.68111,4.689571,59.75633,2.697695,4.514493,1.991876,-134.7976,-105.1757,-8.127092,73.41604,23.24703,3.080138,23.19559,1024.027,995.5752,-0.009134247,65.43007,3.056634,23.55104,27.1189,-4.68e-05,82.44254,0,0,1,0,51780.13,1999.999,1681.199,0.8406001,0.1607583,6,0.5,"0: Broadleaf",2,TRUE,1659967955,968.5128,999.9808,27.14714,23.55226,966.1558,27.12514,500.1306,99.27304,0.1000348,31.0121,31.68111,999.9,0,0,9995.997,0,59.0135,-31.36161,995.6364,1024.1,3.583412,999.9808,23.55226,2.693841,2.338104,22.24759,19.94135,1999.999,0.9799931,0.0200069,0,2.7683,0,21882.64,17412.29,41.2416,42.187,41.18287,40.6312,41.312,1959.989,40.01,0,1659967962,0,1659967992,"10:13:11",1659967987,1659967992,9,-0.137,0.003,2.357,0.022,1000,24,0.17,0.04,4,6,"6-Apr",2.94318,2.80102,0.163061,0.166442,0.117413,0.106462,17177.2,17942.6,23865.7,25048.3,33714.4,35738.2,43508.5,46300,1.97515,1.86335,0.118721,0,29.7503,999.9,53.3,35.3,"30.8336",64.0227,26.0897,1,0.349029,1.20753,20.3182,5.21759,11.9066,5.0038,3.291,"9999","9999","9999","999.9","1.85944",1.85445,1.85766,1.85608,1.85486,1.85455,1.85318,1.8563,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.357,0.022,0.5855887,0.003338305,-1.87e-06,4.4e-10,-0.06957284,0.01130919,-0.00040536,3.59e-06,2,2146,2,28,4,3.9,2.15454,2.3291,1.4978,2.30347,1.54785,2.35107,38.3545,15.0689,18,504.197,496.924,28.015,31.4828,30.0002,31.2868,31.3823,43.1488,24.6046,0,28.014,1000,23.6759,100.613,100.347,"OK","TACH","Tachigali chrysophylla","K67-WT-07","K6707L1"
793,1659968224,3975.1,"20220808 10:17:03","10:17:03",1,5,"Charlie","walkup_tower","Tachi","1",1,"Traditional",1659968216,0.002544682,2.544682,23.82483,1167.993,818.8882,81.37872,116.0717,0.1232021,2.916589,0.1203823,0.07548689,321.5146,32.2716,31.81842,4.726225,59.81735,2.70409,4.520579,2.022135,-112.2205,-123.0681,-9.515504,76.71055,23.71881,2.541158,23.82483,1229.725,1200.595,-0.03169006,65.42581,2.544682,24.24717,27.21672,2.87e-05,82.45009,0,0,1,0,51791.08,1999.987,1681.19,0.8406002,0.1607583,6,0.5,"0: Broadleaf",2,TRUE,1659968216,1167.993,1200.009,27.2104,24.24476,1165.496,27.1954,500.1302,99.27704,0.1000375,31.03574,31.81842,999.9,0,0,9998.59,0,59.35446,-32.01435,1200.662,1229.825,2.963976,1200.009,24.24476,2.701203,2.406948,22.29243,20.41059,1999.987,0.9799956,0.02000447,0,2.614161,0,21873.4,17412.19,41.562,42.562,41.5,41.062,41.683,1959.977,40.01,0,1659968223,0,1659968249,"10:17:29",1659968249,1659968246,10,-0.027,-0.005,2.497,0.015,1200,24,0.15,0.04,6,6,"6-Jun",2.94274,2.80132,0.183512,0.186635,0.117661,0.108555,16751.5,17500.6,23858.7,25039.6,33696.5,35643.8,43496.8,46285.1,1.97272,1.86208,0.117786,0,29.9099,999.9,53.2,35.3,"30.7794",63.9028,26.4944,1,0.364228,1.47761,20.3158,5.22028,11.9078,5.0047,3.291,"9999","9999","9999","999.9","1.85958",1.85454,1.85775,1.85614,1.85491,1.85456,1.85323,1.85638,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.497,0.015,0.4499383,0.003338305,-1.87e-06,4.4e-10,-0.06657737,0.01130919,-0.00040536,3.59e-06,2,2146,2,28,3.9,3.9,2.50366,2.30957,1.4978,2.30347,1.54785,2.3999,38.4769,15.0164,18,503.947,497.421,27.8285,31.6562,30.0006,31.4506,31.5531,50.135,22.3386,0,27.7903,1200,24.2671,100.586,100.314,"OK","TACH","Tachigali chrysophylla","K67-WT-07","K6707L1"
794,1659968441,4192.1,"20220808 10:20:40","10:20:40",1,5,"Charlie","walkup_tower","Tachi","1",1,"Traditional",1659968433,0.002634799,2.634799,23.88198,1467.264,1122.96,111.5865,145.7992,0.1295143,2.915756,0.1264011,0.07927415,321.5177,32.19614,31.69988,4.694567,59.91297,2.700336,4.507098,1.994231,-116.1946,-112.6344,-8.703936,83.98476,23.37295,2.644657,23.88198,1536.924,1507.83,-0.05145733,65.388,2.634799,24.08763,27.16271,1.24e-06,82.51747,0,0,1,0,51776.16,2000.009,1681.207,0.8406001,0.1607582,6,0.5,"0: Broadleaf",2,TRUE,1659968433,1467.264,1499.959,27.17508,24.08852,1464.309,27.15708,500.1278,99.268,0.100115,30.98335,31.69988,999.9,0,0,9994.742,0,68.92483,-32.96401,1507.958,1536.982,3.076728,1499.959,24.08852,2.696641,2.39122,22.26466,20.30444,2000.009,0.9799972,0.0200029,0,2.995533,0,21901.55,17412.37,41.875,42.812,41.812,41.25,41.875,1960.003,40.00567,0,1659968440,0,1659968470,"10:21:10",1659968470,1659968466,11,0.247,0.002,2.955,0.018,1500,24,0.16,0.03,5,6,"6-May",2.94281,2.80113,0.210785,0.213616,0.117443,0.107964,16182.8,16911,23847.9,25029,33692.9,35654.6,43480.5,46266.4,1.97022,1.85847,0.117622,0,29.7994,999.9,53.1,35.4,"30.8891",63.7728,26.0216,1,0.382584,0.808739,20.3208,5.21729,11.908,5.0051,3.2911,"9999","9999","9999","999.9","1.85949",1.85447,1.85768,1.85608,1.85486,1.85455,1.85318,1.85638,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.955,0.018,0.4237069,0.003338305,-1.87e-06,4.4e-10,-0.071837,0.01130919,-0.00040536,3.59e-06,2,2146,2,28,3.2,3.2,3.00415,2.31812,1.4978,2.30347,1.54785,2.33887,38.5014,14.9638,18,504.128,496.795,28.5698,31.8834,30.0005,31.6796,31.7791,60.1556,23.3311,0,28.5706,1500,24.0529,100.545,100.272,"OK","TACH","Tachigali chrysophylla","K67-WT-07","K6707L1"
795,1659968670,4421.1,"20220808 10:24:29","10:24:29",1,5,"Charlie","walkup_tower","Tachi","1",1,"Traditional",1659968662,0.00235715,2.35715,23.71024,1766.736,1380.64,137.1899,175.555,0.1157706,2.916872,0.1132771,0.07101776,321.5161,32.29216,31.71192,4.697773,59.98071,2.70712,4.513318,1.990653,-103.9503,-110.7663,-8.557832,98.24167,23.62805,2.346594,23.71024,1845.264,1816.349,-0.04765329,65.36943,2.35715,24.50536,27.25406,0.000317212,82.54986,0,0,1,0,51803.68,1999.999,1681.199,0.8406001,0.1607582,6,0.5,"0: Broadleaf",2,TRUE,1659968662,1766.736,1800.055,27.24369,24.50523,1763.736,27.22769,500.1346,99.26684,0.1000297,31.00754,31.71192,999.9,0,0,10001.23,0,63.16158,-33.16193,1816.367,1845.275,2.732404,1800.055,24.50523,2.703793,2.432557,22.30819,20.58214,1999.999,0.9799974,0.0200027,0,2.837667,0,21833.2,17412.31,41.93493,42.875,41.875,41.25,41.937,1959.996,40.00533,0,1659968668,0,1659968708,"10:25:08",1659968708,1659968694,12,-0.188,0,3,0.016,1800,24,0.27,0.05,3,6,"6-Mar",2.94294,2.80083,0.235047,0.237621,0.117698,0.109279,15683.9,16393.2,23847.3,25028.3,33682.5,35601.5,43478.4,46264.7,1.96955,1.86035,0.128262,0,29.5927,999.9,52.8,35.4,"30.7146",64.0029,25.617,1,0.385213,0.788467,20.3198,5.21744,11.9077,5.0053,3.29105,"9999","9999","9999","999.9","1.85958",1.85453,1.85776,1.85618,1.85494,1.85458,1.85325,1.85638,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,3,0.016,0.6687142,0.003338305,-1.87e-06,4.4e-10,-0.06987321,0.01130919,-0.00040536,3.59e-06,2,2146,2,28,3.3,3.4,3.48267,2.32788,1.4978,2.30347,1.54785,2.26196,38.379,14.9113,18,504.112,498.454,28.0913,31.903,29.9998,31.7326,31.8304,69.7225,20.6755,0,28.3131,1800,24.5657,100.541,100.269,"OK","TACH","Tachigali chrysophylla","K67-WT-07","K6707L1"
796,1659968914,4665.6,"20220808 10:28:34","10:28:34",1,5,"Charlie","walkup_tower","Tachi","1",1,"Traditional",1659968906,0.002223889,2.223889,23.70588,1965.801,1551.102,154.1268,195.3337,0.1084327,2.915819,0.1062413,0.06659403,321.5178,32.32298,31.76089,4.710839,60.02657,2.70852,4.512202,2.002319,-98.07353,-119.1076,-9.207633,95.12899,24.15516,2.218003,23.70588,2050.629,2021.447,0.004389754,65.64049,2.223889,24.67348,27.2674,0.000211666,82.21738,0,0,1,0,51774.51,2000.007,1681.207,0.8406002,0.1607583,6,0.5,"0: Broadleaf",2,TRUE,1659968906,1965.801,2000.011,27.25802,24.66958,1963.159,27.23902,500.1187,99.26601,0.09996832,31.0032,31.76089,999.9,0,0,9995.3,0,63.8039,-33.69007,2021.402,2050.598,2.579069,2000.011,24.66958,2.704864,2.448849,22.31469,20.69049,2000.007,0.9799951,0.02000494,0,2.891903,0,21840.34,17412.37,41.762,42.812,41.804,41.25,41.86687,1959.997,40.01032,0,1659968913,0,1659968950,"10:29:10",1659968950,1659968935,13,-0.557,0.003,2.642,0.019,2000,25,0.17,0.04,3,6,"6-Mar",2.94269,2.80113,0.249817,0.252263,0.117755,0.10983,15383.2,16080.6,23851.1,25032.2,33686,35585.3,43484.8,46271.7,1.97025,1.86238,0.124685,0,29.7018,999.9,52.7,35.5,"30.827",63.8929,26.2941,1,0.378651,0.980202,20.3169,5.21909,11.9074,5.00385,3.29108,"9999","9999","9999","999.9","1.8595",1.85455,1.8577,1.85609,1.85487,1.85455,1.85318,1.85638,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.642,0.019,0.4816255,0.003338305,-1.87e-06,4.4e-10,-0.0701486,0.01130919,-0.00040536,3.59e-06,2,2146,2,28,3.4,3.7,3.78784,2.30957,1.4978,2.30347,1.54785,2.34863,38.3545,14.8763,18,504.114,499.368,27.584,31.8301,29.9999,31.6755,31.774,75.8307,20.2879,0,27.9847,2000,24.6647,100.556,100.284,"OK","TACH","Tachigali chrysophylla","K67-WT-07","K6707L1"
1583,1659972123,7874.1,"20220808 11:22:02","11:22:02",1,9,"Charlie","walkup_tower","Tachi","1",2,"Traditional",1659972115,0.005845243,5.845243,2.475307,96.69499,81.83089,8.127581,9.603907,0.340449,2.916403,0.3198106,0.2016315,321.5163,31.39973,30.80903,4.462488,60.05113,2.712737,4.517379,1.749751,-257.7752,33.69166,2.592075,100.0248,2.190356,5.862538,2.475307,102.1323,99.10181,-0.000233599,65.73359,5.845243,20.47152,27.29306,-5.4e-05,81.93853,3,1,1,0,51786.72,2000.005,1681.204,0.8405999,0.1607577,6,0.5,"0: Broadleaf",2,TRUE,1659972115,96.69499,100.0029,27.31265,20.47141,95.80399,27.29065,500.1214,99.2219,0.09976885,31.02332,30.80903,999.9,0,0,10003.08,0,378.3294,-3.587589,99.12087,102.0929,6.824484,100.0029,20.47141,2.708349,2.031212,22.33587,17.68975,2000.005,0.9800044,0.01999586,0,2.552645,0,20688.42,17412.39,42.629,43.625,42.625,42.004,42.625,1960.015,39.99065,0,1659972121,0,1659972163,"11:22:42",1659972147,1659972163,17,0.27,0.004,0.891,0.022,100,20,0.59,0.01,6,6,"6-Jun",2.9418,2.80075,0.0250841,0.0260309,0.117494,0.0958642,19956.3,20908.7,23811.2,24990,33635.5,36078.5,43420.7,46196.8,1.94315,1.81835,0.0496209,0,29.9955,999.9,51.6,37.1,"32.9689",63.5534,25.8734,1,0.473501,1.98048,20.3098,5.21819,11.9081,5.00535,3.29122,"9999","9999","9999","999.9","1.85959",1.85456,1.85775,1.85621,1.85494,1.85456,1.85332,1.85638,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,0.891,0.022,0.3082348,0.003338305,-1.87e-06,4.4e-10,-0.07438585,0.01130919,-0.00040536,3.59e-06,2,2146,2,28,2.4,2.3,0.373535,2.40356,1.4978,2.30591,1.54785,2.28149,39.7925,14.2809,18,495.829,478.75,27.4863,32.9595,30.0003,32.792,32.8918,7.515,40.8071,0,27.4829,100,20.5165,100.401,100.12,"OK","TACH","Tachigali chrysophylla","K67-WT-07","K6707L2"
1584,1659972339,8090.1,"20220808 11:25:38","11:25:38",1,9,"Charlie","walkup_tower","Tachi","1",2,"Traditional",1659972331,0.005933818,5.933818,-0.8000814,50.65475,53.03929,5.267614,5.030793,0.3491493,2.916546,0.3274796,0.2065095,321.5095,31.35987,30.7587,4.449681,60.15931,2.715032,4.51307,1.734649,-261.6814,38.97495,2.997407,101.8005,-0.8458967,5.935107,-0.8000814,51.05878,52.03827,6.77e-05,65.69161,5.933818,20.41049,27.3346,-8.76e-07,81.99949,3,1,1,0,51793.5,1999.963,1681.169,0.8405999,0.1607577,6,0.5,"0: Broadleaf",2,TRUE,1659972331,50.65475,50.00062,27.3375,20.41191,49.87475,27.3215,500.1331,99.21537,0.09994736,31.00658,30.7587,999.9,0,0,10004.56,0,123.8882,0.6140172,52.03682,51.04249,6.918478,50.00062,20.41191,2.711595,2.025176,22.35555,17.64255,1999.963,0.980005,0.01999529,0,2.751226,0,20895.65,17412.02,42.635,43.72968,42.631,42.129,42.625,1959.973,39.99032,0,1659972337,0,1659972371,"11:26:10",1659972371,1659972368,18,0.042,-0.006,0.78,0.016,50,20,0.34,0.01,6,6,"6-Jun",2.94166,2.8016,0.0132887,0.0132466,0.117592,0.0956481,20196.7,21181.9,23810.6,24989.2,33630.3,36085.6,43419.5,46195.4,1.94287,1.81712,0.0459142,0,30.0089,999.9,51.7,37.1,"33.032",63.5234,26.4744,1,0.476151,2.03106,20.3093,5.21834,11.9078,5.005,3.29118,"9999","9999","9999","999.9","1.85959",1.85456,1.85776,1.85623,1.85498,1.85458,1.85333,1.85638,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,0.78,0.016,0.5779787,0.003338305,-1.87e-06,4.4e-10,-0.07064504,0.01130919,-0.00040536,3.59e-06,2,2146,2,28,3.2,2.9,0.262451,2.3999,1.4978,2.30591,1.54785,2.44629,39.8177,14.2634,18,495.828,478.122,27.2963,32.9995,30.0003,32.8152,32.9151,5.28668,41.2084,0,27.2947,50,20.3478,100.398,100.117,"OK","TACH","Tachigali chrysophylla","K67-WT-07","K6707L2"
1585,1659972761,8512.1,"20220808 11:32:40","11:32:40",1,9,"Charlie","walkup_tower","Tachi","1",2,"Traditional",1659972753,0.006126304,6.126304,19.67176,373.3935,272.5029,27.06598,37.0868,0.3636251,2.915378,0.3401772,0.2145913,321.5211,31.29014,30.71489,4.438558,60.20947,2.714231,4.50798,1.724327,-270.17,42.73406,3.286789,97.3719,19.8934,6.127872,19.67176,408.1874,384.0862,0.003067017,65.9706,6.126304,20.17953,27.32804,1.73e-05,81.61348,3,1,1,0,51763.9,2000.035,1681.23,0.8405998,0.1607577,6,0.5,"0: Broadleaf",2,TRUE,1659972753,373.3935,400.0036,27.32714,20.17669,372.0065,27.31314,500.1431,99.22359,0.1000523,30.98678,30.71489,999.9,0,0,9997.055,0,69.46725,-26.37121,384.1255,408.2406,7.13956,400.0036,20.17669,2.710417,2.002004,22.34841,17.4602,2000.035,0.9800059,0.01999443,0,2.781355,0,19960.83,17412.66,42.75,43.812,42.804,42.379,42.81606,1960.045,39.99,0,1659972760,0,1659972789,"11:33:09",1659972789,1659972788,19,-0.295,-0.002,1.387,0.014,400,20,0.17,0.03,6,6,"6-Jun",2.94143,2.80145,0.0827728,0.0873338,0.117525,0.0948166,18763.9,19577.6,23797.8,24972.2,33619.3,36098.8,43399,46165.4,1.94023,1.81253,0.0298768,0,30.2177,999.9,51.5,37.2,"33.081",64.0135,25.649,1,0.51002,2.4954,20.3036,5.21804,11.9081,5.0049,3.29115,"9999","9999","9999","999.9","1.85953",1.85454,1.85773,1.85617,1.85488,1.85455,1.85327,1.85636,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,1.387,0.014,0.6202249,0.003338305,-1.87e-06,4.4e-10,-0.07645416,0.01130919,-0.00040536,3.59e-06,2,2146,2,28,6.5,6.5,1.02173,2.37305,1.4978,2.30591,1.54785,2.32178,39.8177,14.1933,18,496.278,477.216,26.6914,33.356,30.0006,33.104,33.2006,20.4628,41.9731,0,26.6932,400,20.1667,100.349,100.05,"OK","TACH","Tachigali chrysophylla","K67-WT-07","K6707L2"
1586,1659973053,8804.6,"20220808 11:37:33","11:37:33",1,9,"Charlie","walkup_tower","Tachi","1",2,"Traditional",1659973045,0.006079251,6.079251,24.70131,566.1864,433.9661,43.09935,56.23082,0.355056,2.916144,0.3326692,0.2098119,321.5151,31.31374,30.75409,4.448509,59.83066,2.698917,4.510926,1.749592,-268.095,38.38383,2.952164,94.75614,24.76181,6.085289,24.70131,612.2404,582.0186,-0.003571286,66.02941,6.079251,20.04724,27.14259,-3.77e-05,81.5363,2,0,1,0,51783.5,1999.997,1681.197,0.8405999,0.1607578,6,0.5,"0: Broadleaf",2,TRUE,1659973045,566.1864,600.0256,27.17531,20.0734,564.5664,27.16031,500.1403,99.215,0.1000302,30.99824,30.75409,999.9,0,0,10002.3,0,59.4123,-33.76575,582.0696,612.3169,7.088075,600.0256,20.0734,2.694824,1.991582,22.2536,17.37755,1999.997,0.9800051,0.01999515,0,2.612032,0,20024.85,17412.32,42.875,43.875,42.86281,42.312,42.875,1960.003,39.99355,0,1659973052,0,1659973080,"11:38:00",1659973080,1659973079,20,-0.127,0.001,1.62,0.015,600,20,0.08,0.02,6,6,"6-Jun",2.94115,2.80105,0.112878,0.11758,0.116913,0.0943239,18141.9,18922.7,23790.6,24965.3,33634.4,36111.1,43387.2,46154.1,1.9386,1.81028,0.0289567,0,30.2627,999.9,51.7,37.2,"33.2159",63.5135,26.0136,1,0.523948,2.35534,20.3051,5.21969,11.9078,5.0046,3.29103,"9999","9999","9999","999.9","1.85958",1.85455,1.85776,1.85622,1.85495,1.85455,1.85332,1.85638,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,1.62,0.015,0.3251821,0.003338305,-1.87e-06,4.4e-10,-0.07882603,0.01130919,-0.00040536,3.59e-06,2,2146,2,28,4.4,4.4,1.41602,2.36206,1.4978,2.30591,1.54785,2.40356,39.9184,14.1583,18,496.486,476.974,27.0033,33.5006,30.0001,33.2722,33.3684,28.3455,43.2547,0,27.0018,600,20.0784,100.32,100.025,"OK","TACH","Tachigali chrysophylla","K67-WT-07","K6707L2"
1587,1659973301,9052.5,"20220808 11:41:41","11:41:41",1,9,"Charlie","walkup_tower","Tachi","1",2,"Traditional",1659973293,0.005611618,5.611618,26.53693,763.502,606.5699,60.23801,75.82281,0.3261627,2.916256,0.3071672,0.1935939,321.5151,31.40003,30.78388,4.456083,60.13684,2.707242,4.501803,1.748841,-247.4723,28.12129,2.162711,104.3268,26.13398,5.633579,26.53693,816.9633,784.4533,0.000249759,65.25182,5.611618,20.68766,27.23613,6.47e-05,82.51306,3,1,1,0,51792.61,1999.997,1681.197,0.8405999,0.1607578,6,0.5,"0: Broadleaf",2,TRUE,1659973293,763.502,800.015,27.26072,20.68638,761.218,27.23872,500.1262,99.20951,0.09974357,30.96274,30.78388,999.9,0,0,10003.49,0,88.26512,-36.94697,784.4366,816.9141,6.554222,800.015,20.68638,2.702527,2.052287,22.30048,17.8536,1999.997,0.9800056,0.01999468,0,2.638484,0,20156.12,17412.33,43.058,44.127,43.10061,42.522,43.042,1960.007,39.99258,0,1659973300,0,1659973340,"11:42:19",1659973335,1659973340,21,0.389,0.008,2.284,0.022,800,21,0.12,0.02,6,6,"6-Jun",2.94118,2.80148,0.138746,0.143131,0.117161,0.0964657,17609.1,18371.6,23786.5,24962,33620.5,36021.3,43380.2,46147.2,1.93645,1.81,0.0348389,0,30.2142,999.9,51.9,37.3,"33.5289",63.2836,26.254,1,0.529304,2.07297,20.3094,5.21714,11.908,5.00425,3.29118,"9999","9999","9999","999.9","1.85958",1.85455,1.85776,1.85623,1.855,1.85455,1.85332,1.85638,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.284,0.022,0.1977749,0.003338305,-1.87e-06,4.4e-10,-0.07789293,0.01130919,-0.00040536,3.59e-06,2,2146,2,28,3.7,3.7,1.78955,2.34863,1.4978,2.30591,1.54785,2.34131,40.1206,14.1408,18,495.81,477.431,27.1056,33.5751,29.9999,33.3607,33.4557,35.8433,41.6311,0,27.1197,800,20.6623,100.304,100.01,"OK","TACH","Tachigali chrysophylla","K67-WT-07","K6707L2"
1588,1659973550,9301,"20220808 11:45:49","11:45:49",1,9,"Charlie","walkup_tower","Tachi","1",2,"Traditional",1659973542,0.005079034,5.079034,27.04974,961.568,777.1087,77.16889,95.48618,0.2856014,2.915405,0.2709185,0.1705804,321.5143,31.58446,30.93031,4.493482,59.80327,2.699234,4.513522,1.794248,-223.9854,12.26373,0.9443309,110.737,27.12462,5.090719,27.04974,1021.651,988.4852,0.002041857,65.27743,5.079034,21.24389,27.17283,-0.00020917,82.7267,3,1,1,0,51760.54,1999.993,1681.194,0.8405999,0.1607577,6,0.5,"0: Broadleaf",2,TRUE,1659973542,961.568,999.981,27.18191,21.24075,959.172,27.16291,500.1384,99.20246,0.1001099,31.00833,30.93031,999.9,0,0,9999.337,0,1630.642,-38.35086,988.4899,1021.683,5.932003,999.981,21.24075,2.695602,2.107132,22.25834,18.2732,1999.993,0.980006,0.01999433,0,2.489742,0,20177.74,17412.28,42.909,43.937,42.937,42.312,42.875,1960.003,39.99,0,1659973549,0,1659973583,"11:46:22",1659973583,1659973577,22,-0.098,-0.002,2.396,0.019,1000,21,0.13,0.01,5,6,"6-May",2.94133,2.80146,0.161502,0.165572,0.116958,0.09831,17146.1,17893.5,23789.8,24966.7,33633.2,35955.1,43385.3,46155.6,1.93743,1.81212,0.0405014,0,30.2623,999.9,52,37.4,"33.7757",63.5336,26.1298,1,0.522901,2.41799,20.3051,5.21819,11.9081,5.00505,3.29113,"9999","9999","9999","999.9","1.85957",1.85455,1.85773,1.85617,1.85487,1.85455,1.85329,1.85635,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.396,0.019,0.586944,0.003338305,-1.87e-06,4.4e-10,-0.07016773,0.01130919,-0.00040536,3.59e-06,2,2146,2,28,3.6,3.5,2.14966,2.34131,1.4978,2.30713,1.54785,2.30957,40.146,14.1058,18,496.066,478.519,26.8871,33.4939,30.0001,33.3133,33.4142,43.0402,40.0972,0,26.8829,1000,21.2737,100.316,100.029,"OK","TACH","Tachigali chrysophylla","K67-WT-07","K6707L2"
1589,1659973907,9658.5,"20220808 11:51:47","11:51:47",1,9,"Charlie","walkup_tower","Tachi","1",2,"Traditional",1659973899,0.003903896,3.903896,28.95324,1159.974,901.5341,89.52345,115.1868,0.2111785,2.915166,0.2030329,0.1276012,321.5184,31.88086,31.13806,4.547014,60.01792,2.707403,4.510992,1.839611,-172.1618,-21.93464,-1.690798,125.7312,28.87198,3.903884,28.95324,1227.913,1192.39,-0.003624009,65.25359,3.903896,22.71075,27.26534,0.00018006,82.77145,4,1,1,0,51755.42,2000.018,1681.215,0.8405999,0.1607578,6,0.5,"0: Broadleaf",2,TRUE,1659973899,1159.974,1200.044,27.26455,22.7088,1157.416,27.24255,500.1305,99.20124,0.09999047,30.9985,31.13806,999.9,0,0,9998.096,0,95.8715,-40.09665,1192.441,1227.929,4.541251,1200.044,22.7088,2.703238,2.252741,22.30482,19.3424,2000.018,0.9800052,0.01999505,0,2.446867,0,20067.79,17412.49,43.062,44.75,43.13327,42.8414,43.062,1960.029,39.99233,0,1659973906,0,1659973939,"11:52:19",1659973931,1659973939,23,-0.003,0.004,2.558,0.022,1200,23,0.23,0.03,5,6,"6-May",2.94104,2.8014,0.181877,0.185737,0.117227,0.103085,16726.4,17456.7,23787,24962,33620.4,35758.6,43381.1,46147.1,1.93447,1.81375,0.0505447,0,30.3144,999.9,52,37.4,"33.778",63.4937,26.25,1,0.529916,2.28502,20.3069,5.21834,11.908,5.00425,3.2913,"9999","9999","9999","999.9","1.85959",1.85457,1.85776,1.85623,1.855,1.85459,1.85333,1.85638,0,0,0,0,0,"iiiiiiii","off","off","off","off",0,100,100,2.558,0.022,0.4887767,0.003338305,-1.87e-06,4.4e-10,-0.07226777,0.01130919,-0.00040536,3.59e-06,2,2146,2,28,5.4,5.5,2.5,2.3291,1.4978,2.30591,1.54785,2.43896,40.3237,14.0532,18,494.638,479.95,26.6721,33.5751,29.9999,33.3637,33.464,50.0514,36.0492,0,26.7236,1200,22.7045,100.306,100.01,"OK","TACH","Tachigali chrysophylla","K67-WT-07","K6707L2"
